cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
25,Sinaloa,001,Ahome,6200205246,Viviendas que son departamento en edificio o vivienda en vecindad,2020,802,Viviendas
25,Sinaloa,001,Ahome,6200205247,Viviendas que son refugio,2020,39,Viviendas
25,Sinaloa,001,Ahome,6200205248,Viviendas colectivas,2020,51,Viviendas
25,Sinaloa,001,Ahome,6200205249,Viviendas que son casa independiente o local no construido para habitación,2020,117345,Viviendas
25,Sinaloa,001,Ahome,6200205252,Población de 5 años y más inmigrante,2020,15843,Personas
25,Sinaloa,001,Ahome,6200205253,Población total sin limitación en la actividad,2020,383521,Personas
25,Sinaloa,001,Ahome,6200205254,Población total que no especificó limitación en la actividad,2020,167,Personas
25,Sinaloa,001,Ahome,6200205255,Porcentaje de la población migrante internacional destino otro país,2020,10.212654239958,Porcentaje
25,Sinaloa,001,Ahome,6200205256,Población de 5 años y más con religión no especificada,2020,436,Personas
25,Sinaloa,001,Ahome,6200205257,Población de 5 años y más católica,2020,320875,Personas
25,Sinaloa,001,Ahome,6200205259,Población nacida en otro país residente en México,2020,2441,Personas
25,Sinaloa,001,Ahome,6200205260,Población con limitación en la actividad para escuchar,2020,9062,Personas
25,Sinaloa,001,Ahome,6200205261,Población con limitación en la actividad para hablar o comunicarse,2020,3003,Personas
25,Sinaloa,001,Ahome,6200205263,Población con limitación en la actividad para caminar o moverse,2020,16432,Personas
25,Sinaloa,001,Ahome,6200205264,Porcentaje de la población migrante internacional destino no especificado,2020,4.6731425571016,Porcentaje
25,Sinaloa,001,Ahome,6200205268,Población nacida en otro país residente en México hombres,2020,1284,Personas
25,Sinaloa,001,Ahome,6200205269,Población con limitación en la actividad para atender el cuidado personal,2020,2294,Personas
25,Sinaloa,001,Ahome,6200205270,Población con limitación en la actividad para poner atención o aprender,2020,10804,Personas
25,Sinaloa,001,Ahome,6200205271,Población con limitación en la actividad,2020,49919,Personas
25,Sinaloa,001,Ahome,6200205272,Porcentaje de población nacida en otro país residente en México,2020,0.531449347934946,Porcentaje
25,Sinaloa,001,Ahome,6200205273,Población de 5 años y más con religión distinta de católica,2020,48535,Personas
25,Sinaloa,001,Ahome,6200205274,Porcentaje de población masculina nacida en otro país residente en México,2020,0.569866321077953,Porcentaje
25,Sinaloa,001,Ahome,6200205277,Población de 5 años y más emigrante,2020,15995,Personas
25,Sinaloa,001,Ahome,6200205280,Población con limitación en la actividad para ver,2020,29741,Personas
25,Sinaloa,001,Ahome,6200205282,Porcentaje de población femenina nacida en otro país residente en México,2020,0.494457122832209,Porcentaje
25,Sinaloa,001,Ahome,6200205284,Población nacida en otro país residente en México mujeres,2020,1157,Personas
25,Sinaloa,001,Ahome,6200205285,Porcentaje de la población migrante internacional destino Estados Unidos de América,2020,85.1142032029404,Porcentaje
25,Sinaloa,001,Ahome,6200205286,Población con limitación en la actividad mental,2020,6206,Personas
25,Sinaloa,001,Ahome,6200205288,Índice de masculinidad de la población nacida en otro país residente en México,2020,110.976663785653,Índice
25,Sinaloa,001,Ahome,6200205289,Población de 5 años y más sin religión,2020,54764,Personas
25,Sinaloa,001,Ahome,6200240300,Porcentaje de hombres de 0 a 4 años,2015,4.2392149,Porcentaje
25,Sinaloa,001,Ahome,6200240300,Porcentaje de hombres de 0 a 4 años,2020,3.84240186044891,Porcentaje
25,Sinaloa,001,Ahome,6200240301,Población católica,2020,345.088,Miles de personas
25,Sinaloa,001,Ahome,6200240302,Porcentaje de la población de 60 a 84 años con limitación en la actividad,2020,29.5802786250691,Porcentaje
25,Sinaloa,001,Ahome,6200240304,Tasa de monolingüismo de la población de 5 años y más hablante de Tojolabal,2020,0,Porcentaje
25,Sinaloa,001,Ahome,6200240305,Porcentaje de la población que profesa la religión católica,2020,75.1318281770482,Porcentaje
25,Sinaloa,001,Ahome,6200240310,Porcentaje de mujeres de 75 a 79 años,2015,0.6522383,Porcentaje
25,Sinaloa,001,Ahome,6200240310,Porcentaje de mujeres de 75 a 79 años,2020,0.830713084983146,Porcentaje
25,Sinaloa,001,Ahome,6200240311,Porcentaje de hombres de 10 a 14 años,2015,4.5661134,Porcentaje
25,Sinaloa,001,Ahome,6200240311,Porcentaje de hombres de 10 a 14 años,2020,4.22651139699158,Porcentaje
25,Sinaloa,001,Ahome,6200240312,Porcentaje de mujeres de 5 a 9 años,2015,4.4904013,Porcentaje
25,Sinaloa,001,Ahome,6200240312,Porcentaje de mujeres de 5 a 9 años,2020,3.88965343042043,Porcentaje
25,Sinaloa,001,Ahome,6200240314,Porcentaje de la población de 15 años y más con instrucción media superior,2015,26.317464,Porcentaje
25,Sinaloa,001,Ahome,6200240314,Porcentaje de la población de 15 años y más con instrucción media superior,2020,27.4361438065498,Porcentaje
25,Sinaloa,001,Ahome,6200240315,Porcentaje de la población con limitación mental,2020,1.41459867657752,Porcentaje
25,Sinaloa,001,Ahome,6200240316,Tasa de monolingüismo de la población de 5 años y más hablante de Maya,2020,0,Porcentaje
25,Sinaloa,001,Ahome,6200240318,Población de 5 años y más hablante de Tzeltal  (Tseltal),2020,8,Personas
25,Sinaloa,001,Ahome,6200240319,Tasa de monolingüismo de la población de 5 años y más hablante de Mazateco,2020,0,Porcentaje
25,Sinaloa,001,Ahome,6200240320,Población de 5 años y más hablante de Lenguas chinantecas,2020,7,Personas
25,Sinaloa,001,Ahome,6200240323,Porcentaje de la población derechohabiente en el Seguro popular,2015,31.780772,Porcentaje
25,Sinaloa,001,Ahome,6200240323,Porcentaje de la población derechohabiente en el Seguro popular,2020,17.2234351167868,Porcentaje
25,Sinaloa,001,Ahome,6200240325,Tasa de monolingüismo de la población de 5 años y más hablante de Náhuatl,2020,0,Porcentaje
25,Sinaloa,001,Ahome,6200240326,Población de 5 años y más hablante de Lenguas zapotecas,2020,50,Personas
25,Sinaloa,001,Ahome,6200240328,Porcentaje de mujeres de 55 a 59 años,2015,1.9907854,Porcentaje
25,Sinaloa,001,Ahome,6200240328,Porcentaje de mujeres de 55 a 59 años,2020,2.61582078372281,Porcentaje
25,Sinaloa,001,Ahome,6200240330,Porcentaje de hombres de 75 a 79 años,2015,0.7295093,Porcentaje
25,Sinaloa,001,Ahome,6200240330,Porcentaje de hombres de 75 a 79 años,2020,0.741435925129125,Porcentaje
25,Sinaloa,001,Ahome,6200240331,Población de 5 años y más hablante de Maya,2020,8,Personas
25,Sinaloa,001,Ahome,6200240332,Población de 5 años y más hablante de Otomí,2020,6,Personas
25,Sinaloa,001,Ahome,6200240334,Población de 5 años y más hablante de Tojolabal,2020,0,Personas
25,Sinaloa,001,Ahome,6200240341,Porcentaje de mujeres de 40 a 44 años,2015,3.9319125,Porcentaje
25,Sinaloa,001,Ahome,6200240341,Porcentaje de mujeres de 40 a 44 años,2020,3.54800498210102,Porcentaje
25,Sinaloa,001,Ahome,6200240342,Porcentaje de mujeres de 70 a 74 años,2015,1.0461644,Porcentaje
25,Sinaloa,001,Ahome,6200240342,Porcentaje de mujeres de 70 a 74 años,2020,1.21482262152581,Porcentaje
25,Sinaloa,001,Ahome,6200240343,Porcentaje de hombres de 15 a 19 años,2015,4.7956995,Porcentaje
25,Sinaloa,001,Ahome,6200240343,Porcentaje de hombres de 15 a 19 años,2020,4.38721028472882,Porcentaje
25,Sinaloa,001,Ahome,6200240344,Porcentaje de mujeres de 85 años y más,2015,0.3340244,Porcentaje
25,Sinaloa,001,Ahome,6200240344,Porcentaje de mujeres de 85 años y más,2020,0.424610882232539,Porcentaje
25,Sinaloa,001,Ahome,6200240345,Población de 5 años y más hablante de Mixe,2020,10,Personas
25,Sinaloa,001,Ahome,6200240354,Porcentaje de mujeres de 10 a 14 años,2015,4.7411422,Porcentaje
25,Sinaloa,001,Ahome,6200240354,Porcentaje de mujeres de 10 a 14 años,2020,4.10522510909233,Porcentaje
25,Sinaloa,001,Ahome,6200240356,Porcentaje de mujeres de 20 a 24 años,2015,4.6295781,Porcentaje
25,Sinaloa,001,Ahome,6200240356,Porcentaje de mujeres de 20 a 24 años,2020,4.35389466166134,Porcentaje
25,Sinaloa,001,Ahome,6200240357,Porcentaje de hombres de 35 a 39 años,2015,3.5604773,Porcentaje
25,Sinaloa,001,Ahome,6200240357,Porcentaje de hombres de 35 a 39 años,2020,3.25055961536787,Porcentaje
25,Sinaloa,001,Ahome,6200240358,Porcentaje de la población de 0 a 14 años con limitación en la actividad,2020,3.89312837739156,Porcentaje
25,Sinaloa,001,Ahome,6200240361,Población de 5 años y más hablante de Mazahua,2020,32,Personas
25,Sinaloa,001,Ahome,6200240364,Tasa de monolingüismo de la población de 5 años y más hablante de Chatino,2020,0,Porcentaje
25,Sinaloa,001,Ahome,6200240365,Porcentaje de la población de 15 años y más con instrucción superior,2015,25.451273,Porcentaje
25,Sinaloa,001,Ahome,6200240365,Porcentaje de la población de 15 años y más con instrucción superior,2020,28.9071525799847,Porcentaje
25,Sinaloa,001,Ahome,6200240366,Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas mixtecas,2020,0,Porcentaje
25,Sinaloa,001,Ahome,6200240367,Porcentaje de la población con limitación para hablar o comunicarse,2020,5.30243280956137,Porcentaje
25,Sinaloa,001,Ahome,6200240368,Porcentaje de la población de 15 años y más con instrucción no especificada,2015,0.0711979,Porcentaje
25,Sinaloa,001,Ahome,6200240368,Porcentaje de la población de 15 años y más con instrucción no especificada,2020,0.0995161456367317,Porcentaje
25,Sinaloa,001,Ahome,6200240377,Porcentaje de mujeres de 45 a 49 años,2015,3.3179756,Porcentaje
25,Sinaloa,001,Ahome,6200240377,Porcentaje de mujeres de 45 a 49 años,2020,3.44609837036521,Porcentaje
25,Sinaloa,001,Ahome,6200240378,Porcentaje de mujeres de 0 a 4 años,2015,4.121193,Porcentaje
25,Sinaloa,001,Ahome,6200240378,Porcentaje de mujeres de 0 a 4 años,2020,3.69912290634173,Porcentaje
25,Sinaloa,001,Ahome,6200240379,Porcentaje de mujeres de 80 a 84 años,2015,0.4605083,Porcentaje
25,Sinaloa,001,Ahome,6200240379,Porcentaje de mujeres de 80 a 84 años,2020,0.54197768506502,Porcentaje
25,Sinaloa,001,Ahome,6200240381,Tasa de monolingüismo de la población de 5 años y más hablante de Tzotzil (Tsotsil),2020,0,Porcentaje
25,Sinaloa,001,Ahome,6200240384,Porcentaje de mujeres de 15 a 19 años,2015,4.6231203,Porcentaje
25,Sinaloa,001,Ahome,6200240384,Porcentaje de mujeres de 15 a 19 años,2020,4.26091576591093,Porcentaje
25,Sinaloa,001,Ahome,6200240386,Población de 5 años y más hablante de Lenguas mixtecas,2020,67,Personas
25,Sinaloa,001,Ahome,6200240388,Porcentaje de hombres de 65 a 69 años,2015,1.236781,Porcentaje
25,Sinaloa,001,Ahome,6200240388,Porcentaje de hombres de 65 a 69 años,2020,1.47067789671721,Porcentaje
25,Sinaloa,001,Ahome,6200240389,Tasa de crecimiento promedio anual de las viviendas particulares habitadas,2020,2.14070577771832,Tasa
25,Sinaloa,001,Ahome,6200240390,Porcentaje de la población con discapacidad por accidente,2020,15.382584010035,Porcentaje
25,Sinaloa,001,Ahome,6200240395,"Viviendas, de cada cien que cuentan con electricidad, agua y drenaje",2020,96.8956179590371,Porcentaje
25,Sinaloa,001,Ahome,6200240396,Porcentaje de la población de 30 a 59 años con limitación en la actividad,2020,12.6548205189362,Porcentaje
25,Sinaloa,001,Ahome,6200240397,Tasa de monolingüismo de la población de 5 años y más hablante de Chol (Ch''ol),2020,0,Porcentaje
25,Sinaloa,001,Ahome,6200240398,Tasa de monolingüismo de la población de 5 años y más hablante de Totonaca (Totonaco),2020,0,Porcentaje
25,Sinaloa,001,Ahome,6200240407,Índice de envejecimiento,2020,54.1779246385278,Porcentaje
25,Sinaloa,001,Ahome,6200240410,Porcentaje de hombres de 60 a 64 años,2015,1.4841817,Porcentaje
25,Sinaloa,001,Ahome,6200240410,Porcentaje de hombres de 60 a 64 años,2020,2.02136554859726,Porcentaje
25,Sinaloa,001,Ahome,6200240411,Porcentaje de hombres de 85 años y más,2015,0.2338171,Porcentaje
25,Sinaloa,001,Ahome,6200240411,Porcentaje de hombres de 85 años y más,2020,0.292219386644137,Porcentaje
25,Sinaloa,001,Ahome,6200240413,Tasa de monolingüismo de la población de 5 años y más hablante de Huasteco,2020,0,Porcentaje
25,Sinaloa,001,Ahome,6200240414,"Porcentaje de la población derechohabiente en PEMEX, SDN o SM",2015,0.5868293,Porcentaje
25,Sinaloa,001,Ahome,6200240414,"Porcentaje de la población derechohabiente en PEMEX, SDN o SM",2020,0.820539032699214,Porcentaje
25,Sinaloa,001,Ahome,6200240416,Porcentaje de la población usuaria de servicios de salud en instituciones de servicios médicos privados,2020,2.00485580752949,Porcentaje
25,Sinaloa,001,Ahome,6200240421,Porcentaje de la población derechohabiente en el ISSSTE,2015,9.3179498,Porcentaje
25,Sinaloa,001,Ahome,6200240421,Porcentaje de la población derechohabiente en el ISSSTE,2020,10.4465113497024,Porcentaje
25,Sinaloa,001,Ahome,6200240423,Porcentaje de hombres de 40 a 44 años,2015,3.6718188,Porcentaje
25,Sinaloa,001,Ahome,6200240423,Porcentaje de hombres de 40 a 44 años,2020,3.30085967372464,Porcentaje
25,Sinaloa,001,Ahome,6200240424,Tasa de monolingüismo de la población de 5 años y más hablante de Mixe,2020,0,Porcentaje
25,Sinaloa,001,Ahome,6200240425,Porcentaje de hombres de 70 a 74 años,2015,0.9898256,Porcentaje
25,Sinaloa,001,Ahome,6200240425,Porcentaje de hombres de 70 a 74 años,2020,1.1039882938046,Porcentaje
25,Sinaloa,001,Ahome,6200240426,Porcentaje de mujeres de 60 a 64 años,2015,1.8139751,Porcentaje
25,Sinaloa,001,Ahome,6200240426,Porcentaje de mujeres de 60 a 64 años,2020,2.2079765876092,Porcentaje
25,Sinaloa,001,Ahome,6200240427,Porcentaje de mujeres de 65 a 69 años,2015,1.3752898,Porcentaje
25,Sinaloa,001,Ahome,6200240427,Porcentaje de mujeres de 65 a 69 años,2020,1.62963479109145,Porcentaje
25,Sinaloa,001,Ahome,6200240428,Tasa de monolingüismo de la población de 5 años y más hablante de Otomí,2020,0,Porcentaje
25,Sinaloa,001,Ahome,6200240430,Porcentaje de la población con limitación para caminar y moverse,2020,32.9173260682305,Porcentaje
25,Sinaloa,001,Ahome,6200240431,Población de 5 años y más hablante de Purépecha (Tarasco),2020,61,Personas
25,Sinaloa,001,Ahome,6200240432,Tasa de monolingüismo de la población de 5 años y más hablante de Zoque,2020,0,Porcentaje
25,Sinaloa,001,Ahome,6200240433,Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas zapotecas,2020,0,Porcentaje
25,Sinaloa,001,Ahome,6200240434,Población de 5 años y más hablante de Chatino,2020,3,Personas
25,Sinaloa,001,Ahome,6200240435,Porcentaje de la población con limitación para atender el cuidado personal,2020,4.59544462028486,Porcentaje
25,Sinaloa,001,Ahome,6200240443,Porcentaje de mujeres de 35 a 39 años,2015,4.1537047,Porcentaje
25,Sinaloa,001,Ahome,6200240443,Porcentaje de mujeres de 35 a 39 años,2020,3.47309926749179,Porcentaje
25,Sinaloa,001,Ahome,6200240444,Porcentaje de hombres de 55 a 59 años,2015,1.9874451,Porcentaje
25,Sinaloa,001,Ahome,6200240444,Porcentaje de hombres de 55 a 59 años,2020,2.41832228619209,Porcentaje
25,Sinaloa,001,Ahome,6200240445,Porcentaje de hombres de 5 a 9 años,2015,4.3418717,Porcentaje
25,Sinaloa,001,Ahome,6200240445,Porcentaje de hombres de 5 a 9 años,2020,4.09194240969942,Porcentaje
25,Sinaloa,001,Ahome,6200240447,Porcentaje de la población de 15 años y más sin instrucción,2020,2.76300287109799,Porcentaje
25,Sinaloa,001,Ahome,6200240449,Tasa de monolingüismo de la población de 5 años y más hablante de lengua indígena,2020,0.95536155493328,Porcentaje
25,Sinaloa,001,Ahome,6200240450,Porcentaje de la población con limitación para ver,2020,59.5785171978605,Porcentaje
25,Sinaloa,001,Ahome,6200240451,Población de 5 años y más hablante de Tarahumara,2020,495,Personas
25,Sinaloa,001,Ahome,6200240452,Población de 5 años y más hablante de Chol (Ch''ol),2020,15,Personas
25,Sinaloa,001,Ahome,6200240453,Población de 5 años y más hablante de Totonaca (Totonaco),2020,4,Personas
25,Sinaloa,001,Ahome,6200240454,Tasa de monolingüismo de la población de 5 años y más hablante de Mazahua,2020,0,Porcentaje
25,Sinaloa,001,Ahome,6200240458,Porcentaje de la población con discapacidad por edad avanzada,2020,21.9449395919984,Porcentaje
25,Sinaloa,001,Ahome,6200240459,Porcentaje de la población con discapacidad por nacimiento,2020,14.7223872714069,Porcentaje
25,Sinaloa,001,Ahome,6200240466,Población de 5 años y más hablante de Tlapaneco,2020,0,Personas
25,Sinaloa,001,Ahome,6200240471,Porcentaje de la población derechohabiente en el IMSS,2015,60.721973,Porcentaje
25,Sinaloa,001,Ahome,6200240471,Porcentaje de la población derechohabiente en el IMSS,2020,71.6571462750845,Porcentaje
25,Sinaloa,001,Ahome,6200240475,Porcentaje de hombres de 80 a 84 años,2015,0.3313522,Porcentaje
25,Sinaloa,001,Ahome,6200240475,Porcentaje de hombres de 80 a 84 años,2020,0.4446438059071,Porcentaje
25,Sinaloa,001,Ahome,6200240477,Porcentaje de la población de 85 y más con limitación en la actividad,2020,29.2223572296476,Porcentaje
25,Sinaloa,001,Ahome,6200240478,Porcentaje de la población con limitación para escuchar,2020,18.1534085218053,Porcentaje
25,Sinaloa,001,Ahome,6200240479,Porcentaje de la población con limitación para poner atención o aprender,2020,21.6430617600513,Porcentaje
25,Sinaloa,001,Ahome,6200240480,Población de 5 años y más hablante de Huasteco,2020,3,Personas
25,Sinaloa,001,Ahome,6200240481,Población de 5 años y más hablante de Tzotzil (Tsotsil),2020,13,Personas
25,Sinaloa,001,Ahome,6200240486,Porcentaje de hombres de 25 a 29 años,2015,3.2255622,Porcentaje
25,Sinaloa,001,Ahome,6200240486,Porcentaje de hombres de 25 a 29 años,2020,3.69607441795647,Porcentaje
25,Sinaloa,001,Ahome,6200240488,Porcentaje de la población de 15 a 29 años con limitación en la actividad,2020,5.09855752398291,Porcentaje
25,Sinaloa,001,Ahome,6200240493,Porcentaje de la población de 5 años y más hablante de lengua indígena,2020,1.42978262405502,Porcentaje
25,Sinaloa,001,Ahome,6200240495,Porcentaje de la población con discapacidad por otra causa,2020,10.1703307585661,Porcentaje
25,Sinaloa,001,Ahome,6200240496,Población de 5 años y más hablante de Náhuatl,2020,143,Personas
25,Sinaloa,001,Ahome,6200240497,Población no católica,2020,49512,Miles de personas
25,Sinaloa,001,Ahome,6200240499,Porcentaje de la población que profesa la religión protestante y evangélica,2020,10.6927782978816,Porcentaje
25,Sinaloa,001,Ahome,6200240507,Porcentaje de mujeres de 50 a 54 años,2015,2.7628271,Porcentaje
25,Sinaloa,001,Ahome,6200240507,Porcentaje de mujeres de 50 a 54 años,2020,3.131233070002,Porcentaje
25,Sinaloa,001,Ahome,6200240509,Tasa de monolingüismo de la población de 5 años y más hablante de Tarahumara,2020,1.61616161616161,Porcentaje
25,Sinaloa,001,Ahome,6200240518,Porcentaje de hombres de 30 a 34 años,2015,3.0745832,Porcentaje
25,Sinaloa,001,Ahome,6200240518,Porcentaje de hombres de 30 a 34 años,2020,3.43913039691319,Porcentaje
25,Sinaloa,001,Ahome,6200240520,Porcentaje de hombres de 20 a 24 años,2015,4.272172,Porcentaje
25,Sinaloa,001,Ahome,6200240520,Porcentaje de hombres de 20 a 24 años,2020,4.25895602337755,Porcentaje
25,Sinaloa,001,Ahome,6200240521,Población de 5 años y más hablante de Zoque,2020,4,Personas
25,Sinaloa,001,Ahome,6200240522,Tasa de monolingüismo de la población de 5 años y más hablante de Purépecha (Tarasco),2020,1.63934426229508,Porcentaje
25,Sinaloa,001,Ahome,6200240532,Porcentaje de hombres de 45 a 49 años,2015,3.2520615,Porcentaje
25,Sinaloa,001,Ahome,6200240532,Porcentaje de hombres de 45 a 49 años,2020,3.18545261342554,Porcentaje
25,Sinaloa,001,Ahome,6200240533,Porcentaje de hombres de 50 a 54 años,2015,2.6169698,Porcentaje
25,Sinaloa,001,Ahome,6200240533,Porcentaje de hombres de 50 a 54 años,2020,2.8834345141145,Porcentaje
25,Sinaloa,001,Ahome,6200240534,Tasa de monolingüismo de la población de 5 años y más hablante de Resto de lenguas,2020,0.95312196070803,Porcentaje
25,Sinaloa,001,Ahome,6200240535,Población de 5 años y más hablante de Mazateco,2020,1,Personas
25,Sinaloa,001,Ahome,6200240536,Tasa de monolingüismo de la población de 5 años y más hablante de Tlapaneco,2020,0,Porcentaje
25,Sinaloa,001,Ahome,6200240537,Tasa de monolingüismo de la población de 5 años y más hablante de Tzeltal (Tseltal),2020,0,Porcentaje
25,Sinaloa,001,Ahome,6200240538,Población de 5 años y más hablante del Resto de lenguas,2020,5141,Personas
25,Sinaloa,001,Ahome,6200240539,Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas chinantecas,2020,0,Porcentaje
25,Sinaloa,001,Ahome,6200240540,Porcentaje de la población con discapacidad por enfermedad,2020,44.0615303360401,Porcentaje
25,Sinaloa,001,Ahome,6200240548,Porcentaje de mujeres de 25 a 29 años,2015,3.2954847,Porcentaje
25,Sinaloa,001,Ahome,6200240548,Porcentaje de mujeres de 25 a 29 años,2020,3.9203560634434,Porcentaje
25,Sinaloa,001,Ahome,6200240549,Porcentaje de mujeres de 30 a 34 años,2015,3.6502186,Porcentaje
25,Sinaloa,001,Ahome,6200240549,Porcentaje de mujeres de 30 a 34 años,2020,3.65165358719983,Porcentaje
25,Sinaloa,001,Ahome,6205370864,Porcentaje de población que se considera afrodescendiente,2015,0.0491969,Porcentaje
25,Sinaloa,001,Ahome,6205370864,Porcentaje de población que se considera afrodescendiente,2020,0.818836951078792,Porcentaje
25,Sinaloa,001,Ahome,6207019007,Porcentaje de la población de 12 años y más viuda,2015,4.5783585,Porcentaje
25,Sinaloa,001,Ahome,6207019007,Porcentaje de la población de 12 años y más viuda,2020,4.82179899688977,Porcentaje
25,Sinaloa,001,Ahome,6207019009,Porcentaje de la población de 12 años y más casada,2015,43.366801,Porcentaje
25,Sinaloa,001,Ahome,6207019009,Porcentaje de la población de 12 años y más casada,2020,40.127092831975,Porcentaje
25,Sinaloa,001,Ahome,6207019010,Porcentaje de población de 25 años y más alfabeta,2015,95.949862,Porcentaje
25,Sinaloa,001,Ahome,6207019010,Porcentaje de población de 25 años y más alfabeta,2020,97.0564525075623,Porcentaje
25,Sinaloa,001,Ahome,6207019011,Porcentaje de la población de 12 años y más soltera,2015,33.604697,Porcentaje
25,Sinaloa,001,Ahome,6207019011,Porcentaje de la población de 12 años y más soltera,2020,32.9808045813531,Porcentaje
25,Sinaloa,001,Ahome,6207019012,Porcentaje de la población de 12 años y más separada,2015,5.1456458,Porcentaje
25,Sinaloa,001,Ahome,6207019012,Porcentaje de la población de 12 años y más separada,2020,5.71810401968651,Porcentaje
25,Sinaloa,001,Ahome,6207019016,Porcentaje de la población de 12 años y más divorciada,2015,2.1685782,Porcentaje
25,Sinaloa,001,Ahome,6207019016,Porcentaje de la población de 12 años y más divorciada,2020,2.9870572481289,Porcentaje
25,Sinaloa,001,Ahome,6207019017,Porcentaje de población afiliada a otra institución,2015,0.3237768,Porcentaje
25,Sinaloa,001,Ahome,6207019017,Porcentaje de población afiliada a otra institución,2020,0.235449570019059,Porcentaje
25,Sinaloa,001,Ahome,6207019018,Porcentaje de población afiliada a servicios de salud,2015,86.149171,Porcentaje
25,Sinaloa,001,Ahome,6207019018,Porcentaje de población afiliada a servicios de salud,2020,80.0781607193399,Porcentaje
25,Sinaloa,001,Ahome,6207019019,Porcentaje de la población de 12 años y más en unión libre,2015,11.048515,Porcentaje
25,Sinaloa,001,Ahome,6207019019,Porcentaje de la población de 12 años y más en unión libre,2020,13.3439422929844,Porcentaje
25,Sinaloa,001,Ahome,6207019020,Porcentaje de población de 15 años y más sin escolaridad,2015,3.3441796,Porcentaje
25,Sinaloa,001,Ahome,6207019020,Porcentaje de población de 15 años y más sin escolaridad,2020,2.58513205906912,Porcentaje
25,Sinaloa,001,Ahome,6207019022,Porcentaje de viviendas particulares habitadas propias,2015,79.49746,Porcentaje
25,Sinaloa,001,Ahome,6207019022,Porcentaje de viviendas particulares habitadas propias,2020,78.6676426420761,Porcentaje
25,Sinaloa,001,Ahome,6207019023,Porcentaje de hijos fallecidos de las mujeres de 15 a 49 años,2015,1.7817048,Porcentaje
25,Sinaloa,001,Ahome,6207019023,Porcentaje de hijos fallecidos de las mujeres de 15 a 49 años,2020,2.61096315406128,Porcentaje
25,Sinaloa,001,Ahome,6207019024,Porcentaje de la población de 3 a 5 años que asiste a la escuela,2015,63.92939,Porcentaje
25,Sinaloa,001,Ahome,6207019024,Porcentaje de la población de 3 a 5 años que asiste a la escuela,2020,63.4134886342288,Porcentaje
25,Sinaloa,001,Ahome,6207019026,Porcentaje de la población de 6 a 11 años que asiste a la escuela,2015,98.244049,Porcentaje
25,Sinaloa,001,Ahome,6207019026,Porcentaje de la población de 6 a 11 años que asiste a la escuela,2020,97.1548528295145,Porcentaje
25,Sinaloa,001,Ahome,6207019028,Porcentaje de la población de 12 a 14 años que asiste a la escuela,2015,95.969661,Porcentaje
25,Sinaloa,001,Ahome,6207019028,Porcentaje de la población de 12 a 14 años que asiste a la escuela,2020,93.6903568782954,Porcentaje
25,Sinaloa,001,Ahome,6207019029,Porcentaje de la población de 15 a 24 años que asiste a la escuela,2015,55.141482,Porcentaje
25,Sinaloa,001,Ahome,6207019029,Porcentaje de la población de 15 a 24 años que asiste a la escuela,2020,55.4598208653968,Porcentaje
25,Sinaloa,001,Ahome,6207019030,Porcentaje de población de 12 años y más económicamente activa,2015,49.629933,Porcentaje
25,Sinaloa,001,Ahome,6207019030,Porcentaje de población de 12 años y más económicamente activa,2020,59.650172686312,Porcentaje
25,Sinaloa,001,Ahome,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,2015,44.815885,Porcentaje
25,Sinaloa,001,Ahome,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,2020,40.9720554087597,Porcentaje
25,Sinaloa,001,Ahome,6207019034,Porcentaje de población de 3 años y más hablante de lengua indígena,2015,1.5881399,Porcentaje
25,Sinaloa,001,Ahome,6207019034,Porcentaje de población de 3 años y más hablante de lengua indígena,2020,1.39248844911571,Porcentaje
25,Sinaloa,001,Ahome,6207019035,Porcentaje de la población de 12 años y más No Económicamente Activa,2015,50.311798,Porcentaje
25,Sinaloa,001,Ahome,6207019035,Porcentaje de la población de 12 años y más No Económicamente Activa,2020,39.9357558615397,Porcentaje
25,Sinaloa,001,Ahome,6207019039,Porcentaje de la población de 12 años y más económicamente activa ocupada,2015,96.512757,Porcentaje
25,Sinaloa,001,Ahome,6207019039,Porcentaje de la población de 12 años y más económicamente activa ocupada,2020,98.2216203814091,Porcentaje
25,Sinaloa,001,Ahome,6207019040,Porcentaje de la población femenina de 12 años y más económicamente activa,2015,35.54019,Porcentaje
25,Sinaloa,001,Ahome,6207019040,Porcentaje de la población femenina de 12 años y más económicamente activa,2020,40.5635209487091,Porcentaje
25,Sinaloa,001,Ahome,6207019042,Porcentaje de viviendas particulares habitadas que disponen de Internet,2015,38.417506,Porcentaje
25,Sinaloa,001,Ahome,6207019042,Porcentaje de viviendas particulares habitadas que disponen de Internet,2020,54.7373617988959,Porcentaje
25,Sinaloa,001,Ahome,6207019043,Porcentaje de la población masculina de 12 años y más económicamente activa,2015,64.45981,Porcentaje
25,Sinaloa,001,Ahome,6207019043,Porcentaje de la población masculina de 12 años y más económicamente activa,2020,59.4364790512909,Porcentaje
25,Sinaloa,001,Ahome,6207019046,Porcentaje de viviendas particulares habitadas que disponen de computadora,2015,38.45293,Porcentaje
